repo_id;created_date;updated_date;pushed_date;contributions;contributor_1_id;contributor_2_id
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;284;569655;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;273;569655;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;267;105434;569655
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;266;569655;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;266;569655;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;261;569655;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;258;569655;1892692
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;257;569655;724330
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;255;569655;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;252;569655;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;380;1826769;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;367;498957;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;361;5746567;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;342;5284370;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;339;2405800;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;291;4639612;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;290;2640896;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;283;5746567;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;278;5746567;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;267;5746567;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;261;105434;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;260;2550549;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;260;5378924;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;255;5746567;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;252;1892692;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;251;724330;5746567
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;249;5746567;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;246;5746567;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;321;498957;1826769
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;315;1826769;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;296;1826769;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;293;1826769;2405800
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;245;1826769;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;244;1826769;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;237;1826769;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;232;1826769;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;221;1826769;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;215;105434;1826769
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;214;1826769;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;214;1826769;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;209;1826769;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;206;1826769;1892692
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;205;724330;1826769
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;203;1826769;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;200;1826769;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;302;498957;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;283;498957;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;280;498957;2405800
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;232;498957;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;231;498957;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;224;498957;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;219;498957;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;208;498957;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;202;105434;498957
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;201;498957;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;201;498957;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;196;498957;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;193;498957;1892692
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;192;498957;724330
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;190;498957;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;187;498957;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;277;5284370;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;274;2405800;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;226;4639612;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;225;2640896;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;218;6912263;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;213;6912263;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;202;6912263;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;196;105434;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;195;2550549;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;195;5378924;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;190;6242259;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;187;1892692;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;186;724330;6912263
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;184;6912263;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;181;6912263;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;255;2405800;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;207;4639612;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;206;2640896;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;199;5284370;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;194;5284370;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;183;5284370;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;177;105434;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;176;2550549;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;176;5284370;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;171;5284370;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;168;1892692;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;167;724330;5284370
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;165;5284370;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;162;5284370;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;204;2405800;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;203;2405800;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;196;2405800;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;191;2405800;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;180;2405800;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;174;105434;2405800
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;173;2405800;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;173;2405800;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;168;2405800;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;165;1892692;2405800
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;164;724330;2405800
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;162;2405800;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;159;2405800;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;155;2640896;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;148;4639612;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;143;4639612;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;132;4639612;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;126;105434;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;125;2550549;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;125;4639612;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;120;4639612;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;117;1892692;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;116;724330;4639612
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;114;4639612;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;111;4639612;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;147;2640896;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;142;2640896;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;131;2640896;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;125;105434;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;124;2550549;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;124;2640896;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;119;2640896;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;116;1892692;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;115;724330;2640896
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;113;2640896;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;110;2640896;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;135;8957547;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;124;8957547;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;118;105434;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;117;2550549;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;117;5378924;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;112;6242259;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;109;1892692;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;108;724330;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;106;8874261;8957547
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;103;8957547;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;119;22488084;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;113;105434;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;112;2550549;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;112;5378924;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;107;6242259;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;104;1892692;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;103;724330;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;101;8874261;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;98;15974918;52529625
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;102;105434;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;101;2550549;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;101;5378924;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;96;6242259;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;93;1892692;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;92;724330;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;90;8874261;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;87;15974918;22488084
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;95;105434;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;95;105434;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;90;105434;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;87;105434;1892692
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;86;105434;724330
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;84;105434;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;81;105434;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;94;2550549;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;89;2550549;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;86;1892692;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;85;724330;2550549
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;83;2550549;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;80;2550549;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;89;5378924;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;86;1892692;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;85;724330;5378924
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;83;5378924;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;80;5378924;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;81;1892692;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;80;724330;6242259
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;78;6242259;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;75;6242259;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;77;724330;1892692
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;75;1892692;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;72;1892692;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;74;724330;8874261
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;71;724330;15974918
108864659;2017-10-30T14:46:28Z;2017-10-30T14:46:52Z;2017-12-28T21:25:42Z;69;8874261;15974918
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;4346;112007;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;3594;112007;42042535
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;3295;112007;8975114
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;3287;112007;1377460
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;3109;112007;1269969
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2989;112007;351029
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2914;112007;1227763
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2877;112007;14226037
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2856;112007;15253456
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2811;112007;156888
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2782;112007;8867023
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2748;112007;211513
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2743;112007;1539812
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2684;112007;8620741
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2679;112007;394889
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2674;44085;112007
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2664;112007;381137
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2659;112007;11857803
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2646;112007;1206632
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2643;67586;112007
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2638;112007;1078012
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2630;112007;22935389
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2617;112007;1071986
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2586;112007;22987568
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2578;112007;1024117
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2577;112007;6343103
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2567;112007;1410613
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2561;112007;224266
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2549;112007;27032613
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;3058;551196;42042535
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2759;551196;8975114
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2751;551196;1377460
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2573;551196;1269969
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2453;351029;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2378;551196;1227763
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2341;551196;14226037
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2320;551196;15253456
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2275;156888;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2246;551196;8867023
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2212;211513;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2207;551196;1539812
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2148;551196;8620741
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2143;394889;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2138;44085;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2128;381137;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2123;551196;11857803
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2110;551196;1206632
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2107;67586;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2102;551196;1078012
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2094;551196;22935389
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2081;551196;1071986
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2050;551196;22987568
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2042;551196;1024117
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2041;551196;6343103
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2031;551196;1410613
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2025;224266;551196
233143991;2020-01-10T22:56:40Z;2020-02-13T21:00:06Z;2020-02-13T21:00:58Z;2013;551196;27032613
