first_number,second_number,date,how_many
457,10101,2008,2
457,44627,2007,3
457,52609,2012,2
457,68228,2008,2
457,74184,2005,4
457,74712,2005,2
457,86063,2006,2
457,87123,2006,6
457,97474,2007,3
457,121539,2008,2
457,124299,2007,2
457,131909,2009,2
457,131915,2008,2
457,139725,2006,2
457,142553,2005,3
457,144102,2005,2
457,147054,2012,2
457,152883,2008,2
457,152937,2005,5
457,156419,2008,2
457,161319,2006,2
457,183392,2008,3
457,188236,2005,3
457,283823,2008,2
457,317623,2009,2
457,345856,2005,2
457,379936,2006,2
457,423089,2008,2
457,433912,2005,4
457,547249,2008,2
457,556769,2008,2
457,629836,2008,3
457,645907,2008,2
457,735337,2017,2
457,739768,2008,2
457,820248,2007,3
457,857635,2008,2
457,858571,2017,2
457,900512,2009,2
457,949900,2008,2
457,1077368,2013,2
457,1111085,2008,2
457,1138697,2008,2
457,1705081,2013,2
457,1978489,2018,2
458,114956,2013,3
459,423696,2006,2
459,433385,2006,2
459,807375,2006,2
459,916152,2006,2
460,4290,2009,4
460,4612,2010,2
460,7463,2006,2
460,8085,2009,2
460,8626,2010,2
460,8920,2010,2
460,50380,2010,3
460,56091,2006,4
460,60010,2006,2
460,63470,2006,2
460,66693,2010,3
460,86566,2006,3
460,115982,2006,2
460,124431,2009,4
460,137652,2010,2
460,174042,2009,5
460,179719,2009,2
460,204194,2006,2
460,205368,2009,2
460,209992,2010,2
460,317643,2009,2
460,357831,2010,2
460,389032,2009,3
460,464409,2008,2
460,547232,2009,2
460,592863,2010,2
460,735244,2009,2
460,821499,2010,2
460,857635,2008,2
460,897010,2010,2
460,1111085,2010,2
460,1223711,2010,2
460,1512760,2011,2
460,1537880,2010,2
460,1537886,2010,2
461,464409,2011,2
462,3442,2011,2
462,7896,2011,2
462,8962,2006,2
462,10436,2006,2
462,31458,2011,3
462,31716,2006,3
462,40225,2012,2
462,40576,2011,3
462,48492,2006,2
462,49064,2019,2
462,63031,2010,2
462,66693,2010,3
462,68031,2008,3
462,79277,2011,2
462,91169,2007,4
462,95951,2012,2
462,115982,2006,2
462,121539,2008,3
462,129976,2006,2
462,131856,2007,3
462,135562,2006,2
462,138716,2006,2
462,140322,2006,3
462,140455,2010,2
462,143168,2008,2
462,156864,2012,3
462,157158,2011,3
462,157333,2008,2
462,174042,2008,5
462,182033,2011,2
462,188236,2005,3
462,204194,2007,2
462,205368,2008,2
462,209981,2008,4
462,209991,2012,2
462,209992,2010,2
462,229623,2006,2
462,232888,2006,2
462,237005,2011,2
462,241108,2005,4
462,241277,2006,2
462,255835,2010,2
462,264354,2012,2
462,317618,2006,2
462,357831,2010,2
462,362818,2006,2
462,403176,2016,2
462,433912,2010,3
462,477729,2013,2
462,492556,2010,3
462,557519,2019,2
462,572603,2013,2
462,581153,2010,2
462,592863,2008,2
462,610806,2006,2
462,624489,2015,2
462,629836,2011,2
462,654517,2009,2
462,706151,2011,3
462,739769,2008,2
462,813442,2019,2
462,858571,2016,2
462,870967,2015,2
462,875162,2011,3
462,897010,2010,3
462,921542,2012,2
462,935697,2007,2
462,947273,2016,2
462,986205,2012,2
462,1101585,2013,3
462,1500526,2015,2
462,1512760,2016,2
462,1661689,2018,2
462,1794958,2016,2
462,1978489,2015,2
462,1981401,2013,2
462,1993954,2018,2
462,2034939,2016,2
462,2052781,2018,2
462,2305735,2016,3
463,10754,2006,2
463,99806,2006,2
463,161351,2006,2
463,255432,2006,2
463,284433,2006,2
463,342642,2006,2
463,372101,2006,2
463,378093,2006,2
463,633585,2006,2
464,3941,2008,2
464,7883,2005,4
464,8934,2015,2
464,48280,2017,2
464,74184,2005,2
464,141783,2013,2
464,144407,2013,2
464,304634,2008,2
464,624489,2011,4
464,828862,2013,3
466,3448,2009,2
466,6625,2009,2
466,8831,2009,2
466,8952,2009,2
466,10104,2009,2
466,43731,2009,2
466,60012,2009,2
466,62903,2009,2
466,65933,2009,2
466,66929,2009,2
466,68036,2009,2
466,71675,2009,2
466,84400,2009,2
466,84604,2009,2
466,108796,2009,2
466,118887,2009,2
466,131935,2009,2
466,148069,2009,2
466,152973,2009,2
466,157158,2009,2
466,170332,2009,2
466,195279,2009,2
466,196603,2009,2
466,232896,2009,2
466,243576,2009,2
466,283159,2009,2
466,317625,2009,2
466,317652,2009,2
466,332898,2013,2
466,333902,2009,2
466,337543,2009,2
466,348171,2009,2
466,383699,2009,2
466,449750,2009,2
466,465222,2009,2
466,513441,2009,2
466,513482,2009,2
466,520955,2009,2
466,522231,2009,2
466,615229,2009,2
466,626847,2009,2
466,643910,2009,2
466,644542,2009,2
466,727822,2009,2
466,785556,2009,2
466,824421,2009,2
466,843472,2009,2
466,857630,2009,2
466,858571,2009,2
466,858787,2009,2
466,921541,2009,2
466,1003039,2009,2
466,1006033,2009,2
466,1009665,2009,2
466,1504387,2009,2
466,1654630,2009,2
470,3361,2015,2
470,5067,2007,2
470,7889,2011,2
470,8920,2007,2
470,9651,2007,2
470,71114,2007,2
470,110295,2011,2
470,124299,2011,2
470,124492,2007,2
470,144102,2015,2
470,156865,2009,2
470,252861,2007,2
470,255835,2007,3
470,297149,2011,2
470,317643,2009,2
470,464409,2007,2
470,513488,2007,2
470,537297,2011,3
470,604744,2007,3
470,644200,2011,2
470,911797,2011,2
470,1083766,2011,3
470,1551572,2014,2
470,1552648,2011,2
470,1623852,2015,2
470,1662977,2007,2
470,1978489,2007,2
471,620192,2012,2
471,875162,2017,2
471,948371,2017,2
471,1259111,2017,2
471,1978489,2017,2
472,2864,2009,2
472,3442,2011,2
472,6847,2016,2
472,43834,2019,2
472,48277,2009,2
472,63031,2011,2
472,79277,2011,2
472,139725,2011,2
472,362884,2008,2
472,574205,2009,2
472,619427,2019,2
472,747124,2009,2
472,813442,2019,2
472,904167,2010,2
472,1532901,2011,3
475,10102,2008,2
475,31466,2008,2
475,41202,2008,2
475,42845,2008,2
475,49841,2008,3
475,65933,2006,3
475,69232,2008,2
475,71114,2013,2
475,74184,2008,3
475,74634,2016,3
475,95954,2006,3
475,109152,2008,2
475,114952,2006,3
475,129976,2008,2
475,131908,2008,2
475,131913,2016,2
475,141783,2006,5
475,143690,2006,4
475,148069,2008,2
475,181230,2016,2
475,195344,2006,2
475,209991,2015,2
475,241114,2008,2
475,317623,2008,3
475,374861,2013,3
475,379924,2008,2
475,379936,2013,2
475,383943,2015,3
475,411164,2006,3
475,493495,2006,2
475,509909,2008,2
475,574205,2008,2
475,615229,2008,2
475,633585,2016,2
475,643910,2010,2
475,697324,2008,3
475,706151,2013,2
475,723981,2013,2
475,1542795,2010,2
475,1978489,2016,2
475,2601851,2018,2
485,78445,2007,2
485,89403,2007,2
486,493,2006,2
486,2797,2009,4
486,4734,2005,3
486,4783,2006,2
486,5762,2013,2
486,7036,2006,2
486,8406,2006,2
486,9651,2007,2
486,9654,2006,3
486,10101,2005,3
486,31462,2005,2
486,44453,2007,2
486,48140,2006,2
486,49841,2007,3
486,59650,2008,2
486,64248,2006,2
486,68039,2005,4
486,86413,2012,3
486,86566,2006,2
486,91171,2009,3
486,93140,2012,4
486,95845,2007,2
486,114953,2006,4
486,117197,2006,2
486,121539,2005,5
486,124299,2005,3
486,129838,2007,2
486,130292,2005,2
486,130576,2007,6
486,131917,2005,3
486,138142,2007,2
486,139201,2012,2
486,140802,2007,3
486,141783,2007,5
486,144128,2007,3
486,152883,2012,2
486,158896,2006,2
486,161322,2006,2
486,175753,2005,2
486,204194,2006,2
486,209724,2007,2
486,242759,2005,2
486,283823,2008,2
486,285356,2018,2
486,317620,2005,2
486,317643,2005,2
486,357831,2005,2
486,383943,2012,3
486,464409,2005,3
486,603708,2007,2
486,619725,2007,2
486,620192,2017,2
486,697324,2012,2
486,706636,2018,2
486,782855,2011,2
486,921542,2010,3
486,926001,2011,2
486,948371,2016,2
486,1100397,2017,3
486,1161404,2006,2
486,1551572,2018,2
486,1654630,2006,2
486,1981401,2012,2
487,6961,2009,2
487,10439,2016,2
487,44368,2013,2
487,50378,2005,2
487,60789,2008,2
487,66693,2008,4
487,68031,2009,2
487,73640,2012,2
487,84425,2008,2
487,86302,2008,2
487,118887,2014,2
487,129248,2009,2
487,131915,2013,2
487,144407,2014,3
487,156048,2009,2
487,157158,2013,2
487,161364,2009,2
487,163411,2005,2
487,166865,2013,2
487,174043,2007,4
487,196992,2014,2
487,209968,2008,2
487,209981,2007,6
487,242759,2008,2
487,317619,2009,2
487,379936,2009,2
487,381717,2009,2
487,383943,2007,6
487,423090,2008,3
487,480227,2009,2
487,547232,2013,2
487,556769,2013,2
487,567606,2013,2
487,574205,2009,2
487,627629,2007,2
487,706611,2014,2
487,797932,2008,4
487,921541,2013,2
487,930121,2014,2
487,1078556,2013,2
487,1103781,2014,2
488,3387,2007,2
488,6796,2007,2
488,8875,2007,2
488,11183,2007,2
488,64032,2008,2
488,78445,2007,2
488,91171,2007,4
488,95954,2006,2
488,115984,2007,2
488,124299,2009,2
488,130292,2011,2
488,131915,2007,2
488,140198,2007,2
488,237005,2007,3
488,241108,2011,4
488,297252,2007,2
488,317657,2007,2
488,433389,2007,2
488,463491,2007,2
488,464124,2007,3
488,557519,2007,2
488,574205,2007,2
488,633585,2007,2
488,643884,2007,2
488,643910,2007,2
488,1100396,2014,2
488,1103258,2007,2
489,131909,2012,2
489,598288,2012,2
491,8856,2017,2
491,89403,2006,2
491,141780,2006,2
491,161359,2006,2
491,195277,2011,2
491,209981,2006,3
491,230673,2005,2
491,406129,2006,2
491,1568244,2015,2
491,2368405,2018,2
492,2797,2009,2
492,3387,2007,2
492,4292,2005,3
492,7496,2005,2
492,8955,2006,2
492,8962,2006,2
492,31641,2011,2
492,40238,2006,4
492,42489,2005,4
492,42587,2007,4
492,48492,2006,2
492,74152,2006,3
492,80761,2009,2
492,86539,2006,4
492,129245,2007,3
492,129976,2006,2
492,130292,2009,3
492,131909,2012,2
492,142551,2006,4
492,144416,2011,2
492,152939,2011,2
492,161351,2006,2
492,232888,2006,2
492,241277,2006,2
492,255432,2006,2
492,284433,2006,2
492,317618,2006,2
492,362818,2006,2
492,372101,2006,2
492,378093,2006,2
492,610806,2006,2
492,633585,2006,3
492,659684,2006,2
493,7036,2006,2
493,7883,2006,2
493,8784,2006,2
493,48140,2006,2
493,64248,2006,2
493,95954,2006,2
493,131917,2006,2
493,158896,2006,2
493,161322,2006,2
493,471583,2006,2
493,1161404,2006,2
493,1654630,2006,2
495,620393,2008,2
496,42586,2006,2
496,46348,2006,2
496,49843,2006,3
496,60837,2006,2
496,63565,2006,2
496,68031,2016,2
496,86473,2006,2
496,97742,2012,2
496,110295,2011,2
496,130292,2014,2
496,140801,2006,3
496,207528,2006,2
496,232890,2006,2
496,295421,2006,2
496,297252,2006,2
496,317643,2010,2
496,397896,2010,2
496,406303,2006,2
496,455332,2006,2
496,461789,2018,2
496,498553,2006,3
496,527419,2006,2
496,579866,2014,2
496,581939,2006,2
496,615737,2016,2
496,654517,2016,2
496,706151,2018,3
496,1978489,2017,2
497,6961,2019,2
497,64453,2010,2
497,131856,2007,2
497,174043,2007,2
497,230673,2006,2
497,237005,2010,2
497,379936,2007,3
497,480227,2010,2
497,644200,2009,2
497,654517,2006,2
497,773615,2009,2
497,814209,2007,2
497,1661689,2015,2
499,10439,2016,2
499,110295,2006,2
499,115062,2005,4
499,138717,2010,2
499,138878,2009,2
499,483418,2010,2
500,8935,2009,3
500,121459,2008,2
501,3444,2010,2
501,3449,2010,2
501,7595,2006,3
501,8085,2007,2
501,8855,2006,2
501,8928,2005,3
501,10436,2006,2
501,31462,2007,2
501,40238,2006,3
501,40495,2006,2
501,40576,2013,2
501,42489,2005,6
501,42587,2013,4
501,43731,2010,3
501,44002,2006,3
501,44539,2005,2
501,48492,2006,3
501,49064,2009,2
501,49842,2006,2
501,51024,2006,2
501,53229,2012,2
501,60783,2013,2
501,65933,2006,2
501,69231,2017,2
501,71114,2010,2
501,74153,2009,3
501,74154,2007,3
501,74184,2010,5
501,76280,2008,3
501,86250,2012,2
501,86473,2008,2
501,86493,2011,2
501,89403,2006,4
501,91171,2011,5
501,95845,2007,2
501,95954,2006,2
501,99464,2008,4
501,100969,2019,2
501,108795,2006,2
501,109011,2006,2
501,121459,2005,2
501,124688,2010,3
501,129976,2006,5
501,130576,2007,5
501,131856,2007,2
501,131915,2010,3
501,140801,2005,4
501,140802,2007,7
501,141780,2014,2
501,141783,2005,8
501,142551,2005,3
501,144550,2005,2
501,150089,2014,3
501,152937,2005,10
501,152973,2019,2
501,156752,2005,2
501,156864,2008,2
501,157404,2018,2
501,174042,2007,5
501,175753,2008,3
501,183392,2007,3
501,187074,2008,2
501,196986,2005,11
501,196992,2005,3
501,204194,2011,3
501,204196,2010,4
501,209724,2007,2
501,229623,2006,2
501,230673,2006,3
501,232888,2006,2
501,237005,2008,2
501,241105,2010,5
501,243880,2019,3
501,248856,2019,3
501,253606,2006,2
501,255835,2010,2
501,255849,2014,4
501,256355,2015,2
501,260261,2008,2
501,270871,2009,2
501,276518,2008,2
501,282401,2010,5
501,295420,2014,2
501,300254,2008,2
501,317625,2010,2
501,317652,2010,2
501,318562,2013,2
501,326879,2008,4
501,342568,2008,3
501,357831,2013,2
501,362818,2006,2
501,379924,2014,3
501,389008,2012,2
501,403176,2013,2
501,406129,2016,2
501,426861,2017,3
501,442105,2008,3
501,464409,2010,2
501,481708,2007,2
501,492556,2010,5
501,493495,2006,2
501,498552,2014,2
501,509902,2019,2
501,513489,2019,2
501,527132,2007,2
501,527419,2016,2
501,537297,2012,2
501,539655,2007,3
501,572603,2013,2
501,580436,2017,2
501,591770,2008,3
501,602627,2008,2
501,603708,2007,3
501,604221,2008,2
501,604744,2013,3
501,608497,2013,2
501,610374,2008,2
501,610806,2006,2
501,612118,2015,2
501,614274,2019,3
501,619725,2007,2
501,624489,2008,3
501,626567,2008,4
501,629836,2010,2
501,631432,2009,5
501,643910,2009,2
501,644200,2016,3
501,657081,2016,3
501,659208,2015,2
501,691079,2014,2
501,725082,2008,3
501,810790,2013,2
501,858787,2014,2
501,860263,2008,2
501,875162,2013,2
501,899631,2016,3
501,946054,2008,2
501,947273,2015,2
501,948371,2012,2
501,949900,2010,2
501,973966,2014,2
501,1078556,2015,4
501,1100397,2010,2
501,1221972,2017,2
501,1259099,2016,5
501,1265772,2015,2
501,1306148,2016,2
501,1500526,2010,2
501,1512760,2015,2
501,1551572,2011,5
501,1568244,2010,2
501,1584736,2014,9
501,1592390,2011,2
501,1592394,2014,2
501,1623852,2017,2
501,1636433,2016,3
501,1653012,2019,2
501,1669467,2016,2
501,1754828,2019,4
501,1795247,2019,2
501,1841641,2019,2
501,1872897,2019,2
501,1934309,2015,2
501,1981401,2017,2
501,2030707,2018,2
501,2059528,2019,2
501,2163965,2014,2
501,2163977,2014,3
501,2200423,2019,2
501,2255551,2015,2
501,2255785,2015,2
501,2255789,2015,5
501,2409351,2016,2
501,2435944,2016,3
501,2436678,2019,3
501,2520602,2017,2
501,2651111,2018,4
502,7496,2007,2
502,46996,2016,2
502,49842,2016,2
502,52606,2014,2
502,121539,2007,2
502,129248,2012,2
502,129838,2016,2
502,152934,2015,2
502,164740,2015,2
502,195277,2016,2
502,289733,2012,2
502,374861,2016,3
502,423090,2014,2
502,567606,2016,2
502,615737,2012,2
502,684829,2015,2
502,840626,2016,2
502,851892,2016,2
502,860324,2014,2
502,911797,2012,2
502,921542,2013,2
502,1306148,2016,2
502,1513839,2015,2
502,1556160,2012,2
502,2030707,2016,2
505,6961,2008,2
505,31466,2018,2
505,31717,2006,3
505,50379,2009,2
505,95951,2007,2
505,124299,2008,3
505,138192,2006,2
505,234806,2006,2
505,574205,2007,2
505,615158,2009,2
507,3011,2006,2
507,6985,2007,2
507,7043,2009,2
507,8928,2005,2
507,10398,2006,2
507,12368,2006,2
507,48152,2005,4
507,58222,2005,2
507,60217,2017,2
507,89403,2005,2
507,94070,2006,2
507,124299,2005,3
507,138192,2006,2
507,141783,2005,4
507,142551,2005,2
507,152937,2005,4
507,196986,2005,3
507,234806,2006,2
507,317657,2005,2
507,567606,2007,2
507,615737,2017,2
507,643914,2009,2
507,889108,2009,2
507,1223711,2008,2
507,1259111,2016,2
509,148066,2010,2
510,6061,2005,2
510,7592,2017,3
510,7595,2005,6
510,8724,2006,2
510,8875,2006,2
510,8888,2010,4
510,8962,2006,2
510,10073,2010,5
510,10436,2006,3
510,42586,2006,2
510,46348,2006,2
510,47631,2010,2
510,47874,2005,2
510,48492,2006,2
510,49064,2010,5
510,49067,2005,2
510,50378,2005,2
510,51715,2005,2
510,52978,2006,2
510,56090,2005,6
510,58946,2010,5
510,60837,2006,2
510,63565,2006,2
510,69232,2010,5
510,86250,2010,4
510,86379,2006,2
510,86473,2006,2
510,89403,2005,3
510,91097,2005,2
510,91169,2017,3
510,108795,2006,2
510,115982,2006,2
510,117975,2010,4
510,124694,2005,6
510,129976,2006,2
510,131856,2007,2
510,131909,2005,2
510,138878,2010,5
510,142551,2006,2
510,166425,2011,2
510,179719,2005,2
510,207501,2005,2
510,207528,2005,3
510,209981,2006,3
510,229623,2006,2
510,232888,2006,2
510,232890,2005,3
510,241277,2006,2
510,295421,2006,2
510,317618,2006,2
510,329941,2010,5
510,362818,2006,2
510,389032,2007,6
510,406303,2005,3
510,454990,2011,2
510,454993,2011,2
510,455332,2006,2
510,470324,2016,3
510,498553,2006,2
510,527419,2005,4
510,581939,2006,2
510,608626,2010,4
510,610806,2006,2
510,614274,2010,5
510,645907,2010,3
510,659684,2006,2
510,921542,2016,2
510,1003039,2010,4
510,1145264,2014,2
510,1703585,2014,2
2731,3893,2007,3
2731,3894,2015,2
2731,6625,2015,2
2731,7587,2007,2
2731,8627,2015,2
2731,9654,2009,2
2731,10298,2010,2
2731,12761,2015,2
2731,44612,2015,2
2731,48134,2015,2
2731,48142,2015,2
2731,59496,2015,2
2731,60010,2006,2
2731,64251,2015,2
2731,74153,2015,2
2731,85647,2015,2
2731,108819,2015,2
2731,142643,2015,2
2731,150403,2015,2
2731,195302,2015,2
2731,204196,2015,2
2731,243883,2015,2
2731,275753,2015,2
2731,339592,2015,2
2731,463491,2015,2
2731,477729,2015,2
2731,493495,2015,2
2731,567606,2015,2
2731,580438,2015,2
2731,781453,2015,2
2731,784507,2015,2
2731,800793,2015,2
2731,887797,2015,2
2731,923137,2015,2
2731,1189419,2015,2
2731,1243094,2015,2
2731,1265772,2015,2
2731,1906997,2015,2
2797,5761,2005,3
2797,6964,2007,2
2797,8866,2007,2
2797,8935,2009,2
2797,40238,2009,2
2797,48185,2007,2
2797,53229,2012,2
2797,74154,2007,2
2797,80761,2009,2
2797,130292,2010,2
2797,138142,2007,2
2797,141783,2007,3
2797,175753,2007,2
2797,183388,2007,2
2797,196992,2012,2
2797,295421,2007,2
2797,326879,2005,3
2797,480227,2009,2
2798,4487,2007,2
2798,4490,2007,2
2798,7942,2007,2
2798,56092,2007,2
2798,60294,2007,2
2798,60783,2007,2
2798,68031,2007,2
2798,69232,2006,3
2798,115982,2007,2
2798,161557,2007,2
2798,205368,2007,2
2798,209992,2010,2
2798,226958,2007,2
2798,314723,2007,2
2798,433912,2007,3
2798,537297,2007,2
2798,543812,2007,2
2798,552588,2007,2
2798,556769,2007,2
2798,615737,2007,2
2798,844614,2007,2
2798,844617,2007,2
2798,844618,2007,2
2798,914566,2007,2
2798,1063727,2007,2
2798,1149378,2007,2
2864,3011,2009,5
2864,4489,2014,3
2864,5088,2013,3
2864,7897,2010,4
2864,8080,2013,2
2864,8620,2010,4
2864,8931,2009,6
2864,9652,2010,4
2864,10439,2016,2
2864,31458,2010,3
2864,40235,2008,2
2864,40239,2008,4
2864,41263,2010,2
2864,42587,2012,4
2864,44627,2014,2
2864,48140,2010,2
2864,48154,2009,2
2864,48178,2010,3
2864,48277,2009,4
2864,48280,2009,6
2864,49841,2015,4
2864,50212,2009,2
2864,50379,2010,2
2864,52611,2008,2
2864,54912,2009,2
2864,58019,2013,2
2864,58946,2010,2
2864,60202,2015,2
2864,63769,2010,4
2864,68279,2005,7
2864,74184,2012,4
2864,86413,2012,3
2864,86493,2016,2
2864,91171,2009,7
2864,91316,2013,2
2864,95951,2009,2
2864,97742,2006,2
2864,99464,2009,2
2864,108604,2007,3
2864,109152,2008,2
2864,114953,2008,4
2864,115062,2005,4
2864,115982,2010,3
2864,124299,2006,3
2864,124636,2010,4
2864,129360,2011,3
2864,129838,2010,2
2864,129976,2009,2
2864,130292,2008,3
2864,131909,2009,3
2864,132242,2011,2
2864,135561,2010,2
2864,138717,2008,3
2864,140322,2009,2
2864,141783,2010,8
2864,144412,2009,2
2864,148066,2009,2
2864,151661,2010,2
2864,152934,2015,2
2864,152937,2008,7
2864,154128,2006,2
2864,156185,2015,2
2864,157333,2008,3
2864,161344,2010,2
2864,164740,2011,3
2864,174042,2008,6
2864,174043,2014,2
2864,174047,2009,2
2864,183392,2010,3
2864,195277,2018,2
2864,204194,2008,5
2864,205368,2008,2
2864,209968,2010,2
2864,209981,2008,4
2864,209991,2016,2
2864,241108,2009,5
2864,243888,2009,3
2864,255893,2009,2
2864,317623,2006,2
2864,317643,2014,2
2864,318562,2008,5
2864,318563,2012,2
2864,326879,2009,4
2864,332898,2010,3
2864,383943,2009,5
2864,399950,2014,2
2864,403176,2012,4
2864,423090,2009,5
2864,445411,2009,3
2864,470324,2015,2
2864,492556,2009,2
2864,513488,2018,2
2864,603708,2010,3
2864,612266,2008,2
2864,614274,2010,3
2864,627629,2009,2
2864,629836,2010,3
2864,631432,2009,4
2864,643884,2010,2
2864,643914,2008,2
2864,654517,2016,2
2864,684829,2015,2
2864,706151,2011,2
2864,706636,2008,5
2864,739769,2008,2
2864,810790,2013,3
2864,820248,2012,2
2864,840626,2018,2
2864,875162,2011,3
2864,877802,2016,2
2864,906130,2008,2
2864,911797,2014,3
2864,921542,2010,2
2864,930116,2008,3
2864,947273,2011,2
2864,948371,2014,2
2864,988972,2010,2
2864,1078556,2014,2
2864,1135945,2012,2
2864,1145264,2010,2
2864,1189419,2014,2
2864,1259099,2016,2
2864,1513839,2011,4
2864,1669849,2011,2
2864,1681311,2014,2
2864,1857983,2014,2
2864,1860759,2014,2
2864,1978489,2018,2
2864,2034939,2014,2
2864,2037568,2015,2
2864,2262749,2014,2
2864,2282187,2015,2
2864,2515642,2018,2
2864,2601851,2018,2
2865,8724,2006,3
2865,8957,2006,2
2865,42586,2006,2
2865,44562,2007,2
2865,46348,2006,2
2865,60837,2006,2
2865,63565,2006,2
2865,121403,2007,2
2865,121459,2005,2
2865,131909,2005,2
2865,137255,2005,2
2865,140801,2006,2
2865,152094,2005,4
2865,207528,2006,3
2865,209981,2006,3
2865,232890,2006,3
2865,295421,2006,4
2865,297252,2006,2
2865,392850,2006,2
2865,406303,2006,2
2865,455332,2006,2
2865,498553,2006,2
2865,527419,2006,2
2865,581939,2006,2
2865,604744,2007,4
2868,11900,2008,4
2868,31458,2011,2
2868,138142,2007,2
2868,139725,2006,2
2868,539627,2005,2
2868,821760,2014,6
3006,12603,2008,2
3006,129245,2010,3
3007,5762,2013,2
3007,810972,2007,4
3007,921602,2006,3
3008,3444,2008,2
3008,3449,2013,3
3008,4612,2010,2
3008,5088,2011,4
3008,6795,2005,2
3008,6855,2010,4
3008,6933,2005,3
3008,7043,2005,5
